timestamp,open,high,low,close,volume,datetime,EMA_50,EMA_200,RSI,ATR,Dist_EMA200,Dist_EMA50,Vol_Rel
1612324800000,1539.71,1571.0,1537.69,1547.09,231786.97229,2021-02-03 04:00:00,1365.08469434728,1204.2802000000001,74.79487734307443,49.181795640417306,0.2846595003388744,0.13332894757841116,1.0469275068585198
1612339200000,1547.15,1560.0,1512.38,1537.68,261018.33038,2021-02-03 08:00:00,1371.8531377062102,1207.5976109452738,72.51264869389526,49.07023880895892,0.27333806067763494,0.1208779990626829,1.1408364756708285
1612353600000,1537.93,1599.86,1523.24,1597.25,283822.30097,2021-02-03 12:00:00,1380.6922303451825,1211.4747491448234,77.2459907398096,51.038078894033276,0.3184344132038198,0.15684724292297686,1.1952194639135318
1612368000000,1597.56,1650.0,1580.1,1616.1,352828.19975,2021-02-03 16:00:00,1389.923907586548,1215.50087104388,78.50722545716376,52.385358973030904,0.32957535325506015,0.16272552128855897,1.4177942646408777
1612382400000,1616.1,1669.35,1600.44,1664.49,209584.89441,2021-02-03 20:00:00,1400.691205328252,1219.9684245658314,81.36310847921084,53.56569047495726,0.36437137755624066,0.18833472621820796,0.8539922387828202
1612396800000,1664.67,1695.2,1632.51,1645.84,278025.52305,2021-02-04 00:00:00,1410.3048835506734,1224.2059526796043,77.11037056335564,54.21742686960317,0.34441430904457015,0.16701006938040827,1.1190279555200686
1612411200000,1645.85,1683.16,1635.0,1662.83,171021.42712,2021-02-04 04:00:00,1420.2078292937842,1228.5703710609018,78.22687652975068,53.784753521774384,0.35346744408633574,0.17083568031508636,0.680608783718376
1612425600000,1662.52,1684.66,1570.96,1611.74,375964.91534,2021-02-04 08:00:00,1427.7188948116752,1232.383004184674,67.55571723921112,58.06441398450479,0.30782394314688133,0.12889169279544926,1.4589964255515213
1612440000000,1611.77,1643.21,1554.44,1580.88,333884.89947,2021-02-04 12:00:00,1433.725212662198,1235.8506359838316,62.04967165057659,60.25767012846873,0.27918370875093557,0.1026380690233935,1.2598481611646082
1612454400000,1580.8,1664.51,1565.0,1652.99,295847.71547,2021-02-04 16:00:00,1442.3238317734842,1240.0012764218034,68.50851919557756,63.061407976435255,0.3330550794027674,0.14606024221861483,1.0960147087275875
1612468800000,1652.96,1670.67,1588.0,1595.67,191757.84917,2021-02-04 20:00:00,1448.3374069980534,1243.5402686962134,59.796643463733986,64.46202169240418,0.2831671319120017,0.10172532469994035,0.7081868944677971
1612483200000,1595.53,1653.21,1591.0,1639.99,178248.23378,2021-02-05 00:00:00,1455.8531949589142,1247.4850421420224,63.64607541578208,64.3011630000896,0.3146370053335614,0.1264803385936742,0.6516216998525209
1612497600000,1639.99,1669.5,1622.24,1662.36,142863.90595,2021-02-05 04:00:00,1463.9515010389568,1251.6131511754352,65.44454014888349,63.08393707151178,0.32817396368743607,0.13552942076307434,0.5244913703601884
1612512000000,1662.6,1676.27,1641.22,1662.78,160819.18671,2021-02-05 08:00:00,1471.748697076645,1255.7043636015503,65.47907050795466,61.08151299497522,0.3241811115722295,0.12979885988878617,0.5992906578031488
1612526400000,1662.79,1748.0,1657.35,1741.99,321200.11331,2021-02-05 12:00:00,1482.346395230502,1260.543026650291,71.30322533424828,63.19354778104843,0.38193616812040443,0.17515717352226842,1.177346833950005
1612540800000,1742.0,1760.49,1682.0,1709.91,271453.99845,2021-02-05 16:00:00,1491.270458162639,1265.0143398179498,66.41600195958414,64.28615151097354,0.35169218733605495,0.1466129370702763,1.0183391424292703
1612555200000,1710.02,1726.45,1695.0,1719.19,119537.86126,2021-02-05 20:00:00,1500.2084794111631,1269.5335006157813,67.11811655260153,61.94071211733257,0.3541903377627411,0.14596739292847347,0.45918085601759784
1612569600000,1718.95,1743.67,1645.48,1682.19,297581.07716,2021-02-06 00:00:00,1507.3450096303334,1273.6395354355247,61.589450427080656,64.52994696609454,0.32077401273883216,0.11599533567470813,1.1851479286787223
1612584000000,1682.19,1682.51,1642.94,1673.32,171526.24331,2021-02-06 04:00:00,1513.853832782085,1277.6164554809425,60.306958592727526,62.7470936113735,0.3097201376997762,0.10533788914406354,0.7079665794333732
1612598400000,1673.21,1718.47,1672.01,1679.67,213440.11784,2021-02-06 08:00:00,1520.3564275749445,1281.6169882622266,60.93412192496249,61.58372978198968,0.31058656009039215,0.10478698911357899,0.8779544797807113
1612612800000,1679.67,1697.52,1663.0,1673.04,156446.92209,2021-02-06 12:00:00,1526.3440186504367,1285.511744597926,59.87046060225737,59.65060622613328,0.30145835464403514,0.09610938265363592,0.6536496736903235
1612627200000,1673.04,1719.99,1655.23,1707.67,175524.99431,2021-02-06 16:00:00,1533.4548414484589,1289.7123242536682,63.45846708348008,60.01556292426662,0.3240704674107817,0.11360957873854466,0.7466955666766175
1612641600000,1707.89,1718.68,1671.33,1676.35,135288.9763,2021-02-06 20:00:00,1539.0585731563624,1293.5594653058706,58.37489375746794,59.110879858247586,0.2959203229235511,0.08920480951031955,0.5943049467199221
1612656000000,1676.35,1693.0,1609.03,1626.53,216461.56584,2021-02-07 00:00:00,1542.4888251894463,1296.8726049545685,51.33081321410934,60.88653129694419,0.25419412345207176,0.05448413851570812,0.9802446529281152
1612670400000,1626.41,1639.67,1585.44,1632.0,168724.49349,2021-02-07 04:00:00,1545.9990673388797,1300.2072059002942,52.01546195626221,60.4110647757339,0.25518455258057476,0.05562806244712244,0.7712026763803173
1612684800000,1632.01,1655.77,1613.48,1624.91,144775.56801,2021-02-07 08:00:00,1549.0936137177473,1303.4380794734257,51.01374613360646,59.11670300603862,0.24663382602451317,0.04894241743098872,0.6825221082223443
1612699200000,1624.89,1629.39,1525.01,1538.21,306544.19929,2021-02-07 12:00:00,1548.666805336659,1305.7741184836402,40.69341263207229,62.34979564846444,0.1780061943533398,-0.006752133706634125,1.4004189263416154
1612713600000,1538.19,1589.99,1490.46,1565.44,292886.05233,2021-02-07 16:00:00,1549.3245776763981,1308.357858598231,44.49161691567733,65.00552453071698,0.19649222092586036,0.01040157921445425,1.3639056505564486
1612728000000,1565.64,1621.46,1552.68,1611.62,152342.98918,2021-02-07 20:00:00,1551.7675354145788,1311.3753923435222,50.30440212213561,65.27512992138006,0.22895397413239466,0.03857050957663616,0.7407386957994214
1612742400000,1611.46,1631.31,1563.89,1581.46,149634.30677,2021-02-08 00:00:00,1552.9319457904776,1314.0628013749301,46.85352081551233,65.42833492699576,0.20348890353283486,0.01837044713186129,0.7543841409976513
1612756800000,1581.26,1647.73,1577.67,1639.59,139479.17953,2021-02-08 04:00:00,1556.3303008575176,1317.3018779781648,53.47779086218044,65.75916814649607,0.24465775644113766,0.05349744787247752,0.7125773610146144
1612771200000,1639.52,1665.0,1625.39,1660.48,143088.62244,2021-02-08 08:00:00,1560.4146027846737,1320.7165856599743,55.61864410171466,63.891370421746345,0.2572568695124267,0.06412744217899036,0.7376423910689531
1612785600000,1660.63,1757.0,1642.17,1734.79,433032.17835,2021-02-08 12:00:00,1567.252853655863,1324.8367191359944,62.26995691012964,67.52984396305017,0.309436834700174,0.1068986066628179,2.076998213175697
1612800000000,1734.86,1775.57,1679.65,1695.96,272281.67621,2021-02-08 16:00:00,1572.300192728182,1328.5294880998156,57.42682369138084,69.55771225140371,0.2765693311224256,0.0786489805469331,1.2719724566221162
1612814400000,1695.91,1752.81,1691.32,1750.15,202261.13206,2021-02-08 20:00:00,1579.2746949741359,1332.724717073947,61.882454711465456,68.98144709058917,0.3132119316001941,0.10819859620980168,0.9718691177687653
1612828800000,1749.68,1766.0,1708.49,1735.04,177440.57705,2021-02-09 00:00:00,1585.3831383084835,1336.72785421749,59.996930159784114,68.16205801268994,0.2979754963030069,0.09439791434340102,0.8723084940569469
1612843200000,1735.2,1770.0,1727.54,1750.82,183694.1022,2021-02-09 04:00:00,1591.8708583748175,1340.8481740760226,61.32234554094804,66.32619672606923,0.3057555910134931,0.09985052542984404,0.8890313548068116
1612857600000,1750.5,1821.88,1725.01,1753.4,332495.80286,2021-02-09 08:00:00,1598.2053345169816,1344.9531673687986,61.546676882485706,68.50789695992144,0.3036885168501942,0.09710558595396149,1.5957106128745149
1612872000000,1753.4,1769.23,1712.19,1749.0,189315.47437,2021-02-09 12:00:00,1604.1188508104333,1348.9735338626415,60.89796735662254,67.68876146278419,0.29654137467910546,0.09031821371363465,0.9046990927366185
1612886400000,1749.01,1772.56,1720.38,1772.56,160679.29534,2021-02-09 16:00:00,1610.7243860727692,1353.188324570476,63.13837689891019,66.58099278687102,0.3099137553988573,0.10047380875744644,0.7776564171208954
1612900800000,1772.56,1791.58,1747.64,1769.13,141446.64411,2021-02-09 20:00:00,1616.9363709326608,1357.3270477090782,62.57624132407567,64.96377901638022,0.30339257807171127,0.09412468653887283,0.6870681432725478
1612915200000,1769.14,1825.0,1758.24,1809.45,184938.99868,2021-02-10 00:00:00,1624.485925013733,1361.825783552769,66.36698598771355,65.0920805152102,0.32869418530133604,0.11386006621430303,0.8962802575002321
1612929600000,1809.45,1825.0,1766.82,1810.84,178053.2115,2021-02-10 04:00:00,1631.7939279543712,1366.2935867014976,66.49299213590909,64.59836047840948,0.32536668372404876,0.10972345771017927,0.8540590627317858
1612944000000,1810.84,1837.86,1771.85,1792.02,191758.35549,2021-02-10 08:00:00,1638.0773033287096,1370.5296704159107,63.048763119886466,64.6991918728088,0.3075382742032727,0.09397767514296547,0.9252797950682393
1612958400000,1792.02,1792.46,1680.0,1714.37,381726.41538,2021-02-10 12:00:00,1641.0691737864074,1373.9509672276927,51.25264854470849,68.11067816760817,0.2477665076063028,0.044666506070836054,1.751892537303544
1612972800000,1714.21,1748.88,1690.8,1742.69,178282.38628,2021-02-10 16:00:00,1645.054304226156,1377.6200123299047,54.5896309362362,67.39420115563617,0.26500049680076104,0.05935104727121602,0.8119649009940151
1612987200000,1742.72,1758.73,1705.3,1740.78,105172.88741,2021-02-10 20:00:00,1648.8082530800323,1381.2335445455278,54.319556234375895,66.39675821594788,0.260308227290248,0.05578074148292333,0.5020173230732
1613001600000,1740.76,1749.01,1703.44,1721.86,78669.51899,2021-02-11 00:00:00,1651.6730274690506,1384.622862510249,51.59644146703157,64.90913262909446,0.24355883946503498,0.042494471583459044,0.39574245473319175
1613016000000,1721.7,1748.76,1716.94,1737.44,79501.77313,2021-02-11 04:00:00,1655.036438156539,1388.1334807937292,53.6567271195815,62.54562315558771,0.251637557943303,0.04978957559100408,0.4073929793042466
1613030400000,1737.18,1789.3,1731.03,1763.36,142357.11723,2021-02-11 08:00:00,1659.2844209739296,1391.8670779997617,56.94048766946123,62.24022150161716,0.2669025856507124,0.06272317012714572,0.7308469237858533
1613044800000,1763.36,1819.0,1760.0,1796.17,189057.07057,2021-02-11 12:00:00,1664.6524828965207,1395.8899926465303,60.73332983566504,62.00877710864451,0.286756126530115,0.07900598981154125,0.958402713772422
1613059200000,1796.4,1810.0,1776.13,1790.66,115260.50363,2021-02-11 16:00:00,1669.5939541554808,1399.8180524211919,59.78099676158947,59.998864458027036,0.27920910642836005,0.07251226895209817,0.588450321701542
1613073600000,1790.77,1808.5,1754.41,1785.62,130233.84344,2021-02-11 20:00:00,1674.1439951689913,1403.6568777702348,58.87164571315471,59.5768027110251,0.2721200090128357,0.06658686776805958,0.7205935835308783
1613088000000,1785.83,1808.0,1762.98,1764.57,113825.04741,2021-02-12 00:00:00,1677.6901130055016,1407.2480531158049,55.10166288248597,58.53703108880902,0.2539153961471428,0.051785419918137995,0.6586773349407091
1613102400000,1764.56,1773.0,1739.88,1768.28,118850.48721,2021-02-12 04:00:00,1681.2426575935212,1410.8404107962447,55.64082963513031,56.721528868179796,0.2533522476876211,0.05176964908269773,0.7047670418081872
1613116800000,1768.38,1782.2,1749.5,1775.61,99182.72272,2021-02-12 08:00:00,1684.9433376878928,1414.469958947526,56.746011515694114,55.00570537759553,0.25531828284369484,0.053809917689292365,0.60211062562777
1613131200000,1775.61,1802.0,1750.89,1789.03,193728.10339,2021-02-12 12:00:00,1689.0251675824854,1418.196924530138,58.77128361244654,54.72744070776728,0.2614820756241045,0.059208609994043024,1.1724981865707413
1613145600000,1789.2,1851.1,1787.08,1840.36,253823.30175,2021-02-12 16:00:00,1694.9598668929764,1422.3975521467537,65.43732490502944,55.39119494292676,0.29384362144214626,0.08578382057715377,1.5736768072022447
1613160000000,1840.36,1864.88,1827.99,1840.26,130190.54405,2021-02-12 20:00:00,1700.657911328546,1426.5553874487762,65.41513477508431,54.069681018432,0.2900024886458037,0.0820871074314983,0.8222374865771345
1613174400000,1840.24,1871.72,1840.18,1863.87,128449.80297,2021-02-13 00:00:00,1707.0583853940932,1430.9067766283904,68.16038995135304,52.460418088543996,0.3025796162568954,0.09186072131311725,0.8195849098890264
1613188800000,1864.07,1866.19,1805.54,1806.6,123000.29078,2021-02-13 04:00:00,1710.9619781237366,1434.6450176569635,56.45435177833844,53.04538822507657,0.25926621412626977,0.05589722220545266,0.789459745672096
1613203200000,1806.22,1838.9,1765.0,1782.95,196237.13496,2021-02-13 08:00:00,1713.7850378051587,1438.1107388743073,52.448459627704544,54.53500335185682,0.2397863056051013,0.04035801496051149,1.2549697024844446
1613217600000,1783.01,1823.87,1765.0,1816.54,135329.80018,2021-02-13 12:00:00,1717.8146441657407,1441.8762041591401,57.10411671423005,54.84464596958133,0.2598446349000903,0.05747148341618977,0.8774438968798681
