timestamp,open,high,low,close,volume,datetime,EMA_50,EMA_200,RSI,ATR,Dist_EMA200,Dist_EMA50,Vol_Rel,target
1612324800000,1539.71,1571.0,1537.69,1547.09,231786.97229,2021-02-03 04:00:00,1365.08469434728,1204.2802,74.79487734307443,49.181795640417306,0.2846595003388744,0.1333289475784111,1.0469275068585198,1
1612339200000,1547.15,1560.0,1512.38,1537.68,261018.33038,2021-02-03 08:00:00,1371.8531377062102,1207.5976109452738,72.51264869389526,49.07023880895892,0.2733380606776349,0.1208779990626829,1.1408364756708285,1
1612353600000,1537.93,1599.86,1523.24,1597.25,283822.30097,2021-02-03 12:00:00,1380.6922303451825,1211.4747491448234,77.2459907398096,51.03807889403328,0.3184344132038198,0.1568472429229768,1.1952194639135318,1
1612368000000,1597.56,1650.0,1580.1,1616.1,352828.19975,2021-02-03 16:00:00,1389.923907586548,1215.50087104388,78.50722545716376,52.3853589730309,0.3295753532550601,0.1627255212885589,1.4177942646408777,0
1612382400000,1616.1,1669.35,1600.44,1664.49,209584.89441,2021-02-03 20:00:00,1400.691205328252,1219.9684245658314,81.36310847921084,53.56569047495726,0.3643713775562406,0.1883347262182079,0.8539922387828202,2
1612396800000,1664.67,1695.2,1632.51,1645.84,278025.52305,2021-02-04 00:00:00,1410.3048835506734,1224.2059526796045,77.11037056335564,54.21742686960317,0.3444143090445701,0.1670100693804082,1.1190279555200686,0
1612411200000,1645.85,1683.16,1635.0,1662.83,171021.42712,2021-02-04 04:00:00,1420.2078292937842,1228.5703710609018,78.22687652975068,53.784753521774384,0.3534674440863357,0.1708356803150863,0.680608783718376,2
1612425600000,1662.52,1684.66,1570.96,1611.74,375964.91534,2021-02-04 08:00:00,1427.7188948116752,1232.383004184674,67.55571723921112,58.06441398450479,0.3078239431468813,0.1288916927954492,1.458996425551521,1
1612440000000,1611.77,1643.21,1554.44,1580.88,333884.89947,2021-02-04 12:00:00,1433.725212662198,1235.8506359838316,62.04967165057659,60.25767012846873,0.2791837087509355,0.1026380690233935,1.2598481611646082,1
1612454400000,1580.8,1664.51,1565.0,1652.99,295847.71547,2021-02-04 16:00:00,1442.3238317734842,1240.0012764218034,68.50851919557756,63.061407976435255,0.3330550794027674,0.1460602422186148,1.0960147087275875,0
1612468800000,1652.96,1670.67,1588.0,1595.67,191757.84917,2021-02-04 20:00:00,1448.3374069980534,1243.5402686962134,59.79664346373399,64.46202169240418,0.2831671319120017,0.1017253246999403,0.7081868944677971,1
1612483200000,1595.53,1653.21,1591.0,1639.99,178248.23378,2021-02-05 00:00:00,1455.8531949589142,1247.4850421420224,63.64607541578208,64.3011630000896,0.3146370053335614,0.1264803385936742,0.6516216998525209,0
1612497600000,1639.99,1669.5,1622.24,1662.36,142863.90595,2021-02-05 04:00:00,1463.9515010389568,1251.6131511754352,65.44454014888349,63.08393707151178,0.328173963687436,0.1355294207630743,0.5244913703601884,0
1612512000000,1662.6,1676.27,1641.22,1662.78,160819.18671,2021-02-05 08:00:00,1471.748697076645,1255.7043636015503,65.47907050795466,61.08151299497522,0.3241811115722295,0.1297988598887861,0.5992906578031488,0
1612526400000,1662.79,1748.0,1657.35,1741.99,321200.11331,2021-02-05 12:00:00,1482.346395230502,1260.543026650291,71.30322533424828,63.19354778104843,0.3819361681204044,0.1751571735222684,1.177346833950005,2
1612540800000,1742.0,1760.49,1682.0,1709.91,271453.99845,2021-02-05 16:00:00,1491.270458162639,1265.0143398179498,66.41600195958414,64.28615151097354,0.3516921873360549,0.1466129370702763,1.0183391424292705,2
1612555200000,1710.02,1726.45,1695.0,1719.19,119537.86126,2021-02-05 20:00:00,1500.2084794111631,1269.5335006157811,67.11811655260153,61.94071211733257,0.3541903377627411,0.1459673929284734,0.4591808560175978,2
1612569600000,1718.95,1743.67,1645.48,1682.19,297581.07716,2021-02-06 00:00:00,1507.3450096303334,1273.6395354355247,61.589450427080656,64.52994696609454,0.3207740127388321,0.1159953356747081,1.1851479286787223,2
1612584000000,1682.19,1682.51,1642.94,1673.32,171526.24331,2021-02-06 04:00:00,1513.853832782085,1277.6164554809425,60.306958592727526,62.7470936113735,0.3097201376997762,0.1053378891440635,0.7079665794333732,2
1612598400000,1673.21,1718.47,1672.01,1679.67,213440.11784,2021-02-06 08:00:00,1520.3564275749443,1281.6169882622266,60.93412192496249,61.58372978198968,0.3105865600903921,0.1047869891135789,0.8779544797807113,2
1612612800000,1679.67,1697.52,1663.0,1673.04,156446.92209,2021-02-06 12:00:00,1526.3440186504367,1285.511744597926,59.87046060225737,59.65060622613328,0.3014583546440351,0.0961093826536359,0.6536496736903235,2
1612627200000,1673.04,1719.99,1655.23,1707.67,175524.99431,2021-02-06 16:00:00,1533.4548414484589,1289.7123242536682,63.45846708348008,60.01556292426662,0.3240704674107817,0.1136095787385446,0.7466955666766175,2
1612641600000,1707.89,1718.68,1671.33,1676.35,135288.9763,2021-02-06 20:00:00,1539.0585731563624,1293.5594653058706,58.37489375746794,59.11087985824759,0.2959203229235511,0.0892048095103195,0.5943049467199221,2
1612656000000,1676.35,1693.0,1609.03,1626.53,216461.56584,2021-02-07 00:00:00,1542.4888251894463,1296.8726049545685,51.33081321410934,60.88653129694419,0.2541941234520717,0.0544841385157081,0.9802446529281152,2
1612670400000,1626.41,1639.67,1585.44,1632.0,168724.49349,2021-02-07 04:00:00,1545.9990673388795,1300.2072059002942,52.01546195626221,60.4110647757339,0.2551845525805747,0.0556280624471224,0.7712026763803173,2
1612684800000,1632.01,1655.77,1613.48,1624.91,144775.56801,2021-02-07 08:00:00,1549.0936137177473,1303.4380794734257,51.01374613360646,59.11670300603862,0.2466338260245131,0.0489424174309887,0.6825221082223443,2
1612699200000,1624.89,1629.39,1525.01,1538.21,306544.19929,2021-02-07 12:00:00,1548.666805336659,1305.7741184836402,40.69341263207229,62.34979564846444,0.1780061943533398,-0.0067521337066341,1.4004189263416154,1
1612713600000,1538.19,1589.99,1490.46,1565.44,292886.05233,2021-02-07 16:00:00,1549.324577676398,1308.357858598231,44.49161691567733,65.00552453071698,0.1964922209258603,0.0104015792144542,1.3639056505564486,1
1612728000000,1565.64,1621.46,1552.68,1611.62,152342.98918,2021-02-07 20:00:00,1551.7675354145788,1311.3753923435222,50.30440212213561,65.27512992138006,0.2289539741323946,0.0385705095766361,0.7407386957994214,1
1612742400000,1611.46,1631.31,1563.89,1581.46,149634.30677,2021-02-08 00:00:00,1552.9319457904776,1314.06280137493,46.85352081551233,65.42833492699576,0.2034889035328348,0.0183704471318612,0.7543841409976513,1
1612756800000,1581.26,1647.73,1577.67,1639.59,139479.17953,2021-02-08 04:00:00,1556.3303008575176,1317.3018779781648,53.47779086218044,65.75916814649607,0.2446577564411376,0.0534974478724775,0.7125773610146144,1
1612771200000,1639.52,1665.0,1625.39,1660.48,143088.62244,2021-02-08 08:00:00,1560.4146027846737,1320.7165856599745,55.61864410171466,63.891370421746345,0.2572568695124267,0.0641274421789903,0.7376423910689531,1
1612785600000,1660.63,1757.0,1642.17,1734.79,433032.17835,2021-02-08 12:00:00,1567.252853655863,1324.8367191359944,62.26995691012964,67.52984396305017,0.309436834700174,0.1068986066628179,2.076998213175697,0
1612800000000,1734.86,1775.57,1679.65,1695.96,272281.67621,2021-02-08 16:00:00,1572.300192728182,1328.5294880998156,57.42682369138084,69.55771225140371,0.2765693311224256,0.0786489805469331,1.2719724566221162,1
1612814400000,1695.91,1752.81,1691.32,1750.15,202261.13206,2021-02-08 20:00:00,1579.274694974136,1332.724717073947,61.882454711465456,68.98144709058917,0.3132119316001941,0.1081985962098016,0.9718691177687652,0
1612828800000,1749.68,1766.0,1708.49,1735.04,177440.57705,2021-02-09 00:00:00,1585.3831383084837,1336.72785421749,59.996930159784114,68.16205801268994,0.2979754963030069,0.094397914343401,0.8723084940569469,0
1612843200000,1735.2,1770.0,1727.54,1750.82,183694.1022,2021-02-09 04:00:00,1591.8708583748175,1340.8481740760226,61.32234554094804,66.32619672606923,0.3057555910134931,0.099850525429844,0.8890313548068116,0
