timestamp,open,high,low,close,volume,datetime
1769356800000,0.03645,0.03758,0.03332,0.03356,798373704.0,2026-01-25 16:00:00
1769371200000,0.03357,0.03626,0.03322,0.03514,1812053378.0,2026-01-25 20:00:00
1769385600000,0.03513,0.03585,0.03471,0.0353,70163738.0,2026-01-26 00:00:00
1769400000000,0.0353,0.03702,0.03503,0.03536,316864353.0,2026-01-26 04:00:00
1769414400000,0.03536,0.03922,0.03513,0.03768,795730371.0,2026-01-26 08:00:00
1769428800000,0.03768,0.03804,0.03676,0.0368,1120140633.0,2026-01-26 12:00:00
1769443200000,0.0368,0.0382,0.03624,0.03735,655866604.0,2026-01-26 16:00:00
1769457600000,0.03735,0.03736,0.03575,0.03614,913736987.0,2026-01-26 20:00:00
1769472000000,0.03614,0.03738,0.03609,0.03675,109264651.0,2026-01-27 00:00:00
1769486400000,0.03674,0.03799,0.0365,0.03664,412426775.0,2026-01-27 04:00:00
1769500800000,0.03664,0.0379,0.03627,0.03736,1239013976.0,2026-01-27 08:00:00
1769515200000,0.03736,0.03799,0.03666,0.03716,2074195952.0,2026-01-27 12:00:00
1769529600000,0.03715,0.0385,0.03697,0.03728,1470088242.0,2026-01-27 16:00:00
1769544000000,0.03727,0.03974,0.03727,0.03896,434656442.0,2026-01-27 20:00:00
1769558400000,0.03896,0.0451,0.03843,0.04404,1216642898.0,2026-01-28 00:00:00
1769572800000,0.04404,0.04918,0.04325,0.04445,3815596990.0,2026-01-28 04:00:00
1769587200000,0.04445,0.04497,0.04195,0.04293,2430146483.0,2026-01-28 08:00:00
